PPG,ABP,SBP,DBP
0.4413489365459329,102.92620343531485,144.44575835187675,124.05292271758752
0.5132965153571494,101.30465990703073,144.44575835187675,124.05292271758752
0.5831353712233666,100.09568523890908,144.44575835187675,124.05292271758752
0.6512775553949426,99.0305244323794,144.44575835187675,124.05292271758752
0.7157291549029401,98.03240889261184,144.44575835187675,124.05292271758752
0.7750628278658462,97.1523495726276,144.44575835187675,124.05292271758752
0.8291421432865214,96.29300867910418,144.44575835187675,124.05292271758752
0.8761497223516673,95.43954589563349,144.44575835187675,124.05292271758752
0.9163523715916172,95.10288025623744,144.44575835187675,124.05292271758752
0.9486370838504912,95.30215783486052,144.44575835187675,124.05292271758752
0.9730685666974312,95.779907721065,144.44575835187675,124.05292271758752
0.9899240809301132,96.605707575909,144.44575835187675,124.05292271758752
0.9986316099831142,97.3444143097892,144.44575835187675,124.05292271758752
1.0,97.91951994410776,144.44575835187675,124.05292271758752
0.9943706016292618,98.19103386115442,144.44575835187675,124.05292271758752
0.982092030929398,97.98195208751837,144.44575835187675,124.05292271758752
0.9640494249329646,97.608547980226,144.44575835187675,124.05292271758752
0.9404069401930942,96.95960512067232,144.44575835187675,124.05292271758752
0.9123663453264468,96.43851226636625,144.44575835187675,124.05292271758752
0.880409489765593,96.10400737088264,144.44575835187675,124.05292271758752
0.8450194316024408,95.72914868747444,144.44575835187675,124.05292271758752
0.8070382035782965,95.43220651150834,144.44575835187675,124.05292271758752
0.7669675779881799,94.99883645359488,144.44575835187675,124.05292271758752
0.7255680372466472,94.4134205369954,144.44575835187675,124.05292271758752
0.6832324901027322,93.76532737153576,144.44575835187675,124.05292271758752
0.6406147062908909,93.0001147322447,144.44575835187675,124.05292271758752
0.5980903961195883,92.36533338189166,144.44575835187675,124.05292271758752
0.555979998337166,91.87978439976416,144.44575835187675,124.05292271758752
0.5149736240150652,91.56216452098188,144.44575835187675,124.05292271758752
0.4754606127666545,91.49211302870027,144.44575835187675,124.05292271758752
0.4376032986842229,91.3544414670694,144.44575835187675,124.05292271758752
0.4018489231270102,91.1682416170356,144.44575835187675,124.05292271758752
0.3684938989258245,90.77355358648518,144.44575835187675,124.05292271758752
0.3378872953821962,90.07997998289405,144.44575835187675,124.05292271758752
0.3099024175288822,89.86194910506916,144.44575835187675,124.05292271758752
0.2848290969309806,90.48980587446044,144.44575835187675,124.05292271758752
0.2627413816824604,92.81106351806346,144.44575835187675,124.05292271758752
0.2436213446500966,97.33742893397584,144.44575835187675,124.05292271758752
0.227098233803569,103.46236535939718,144.44575835187675,124.05292271758752
0.2131577828547371,110.8111783869289,144.44575835187675,124.05292271758752
0.2014823272080715,118.25367348390007,144.44575835187675,124.05292271758752
0.1919261247555737,125.313079672715,144.44575835187675,124.05292271758752
0.1838214524977403,131.66074534556745,144.44575835187675,124.05292271758752
0.1769266232229574,136.75855401899724,144.44575835187675,124.05292271758752
0.1708411095762821,140.67125191544142,144.44575835187675,124.05292271758752
0.1651916848334159,142.98440221898312,144.44575835187675,124.05292271758752
0.1594744518652908,144.26558199714597,144.44575835187675,124.05292271758752
0.1533011204244651,144.44575835187675,144.44575835187675,124.05292271758752
0.1464838902255558,144.04592092196486,144.44575835187675,124.05292271758752
0.1386233457254382,143.22059907143085,144.44575835187675,124.05292271758752
0.1299452045361313,142.13596924444556,144.44575835187675,124.05292271758752
0.1202347644850058,141.04035415738466,144.44575835187675,124.05292271758752
0.1096573968186295,139.5214427484608,144.44575835187675,124.05292271758752
0.098251909735522,137.73029550357214,144.44575835187675,124.05292271758752
0.0867928643438727,135.11540420072393,144.44575835187675,124.05292271758752
0.0754186702138167,131.60182859695897,144.44575835187675,124.05292271758752
0.0649658172873021,127.75733657981776,144.44575835187675,124.05292271758752
0.0558185781941921,124.18120994887116,144.44575835187675,124.05292271758752
0.0491677588209646,122.05430315842656,144.44575835187675,124.05292271758752
