PPG,ABP
0.3254901960784314,125.0
0.3254901960784314,132.03125
0.3215686274509804,138.28125
0.3215686274509804,142.96875
0.3215686274509804,147.65625
0.3215686274509804,150.78125
0.3254901960784314,152.34375
0.32941176470588235,153.90625
0.33725490196078434,154.6875
0.35294117647058826,155.46875
0.37254901960784315,154.6875
0.396078431372549,154.6875
0.4235294117647059,153.90625
0.45098039215686275,153.125
0.4745098039215686,152.34375
0.5058823529411764,150.78125
0.5333333333333333,150.0
0.5607843137254902,148.4375
0.5843137254901961,146.09375
0.6078431372549019,144.53125
0.6196078431372549,142.1875
0.6313725490196078,139.84375
0.6392156862745098,136.71875
0.6392156862745098,133.59375
0.6352941176470588,128.90625
0.6313725490196078,124.21875
0.6274509803921569,119.53125
0.6196078431372549,115.625
0.611764705882353,110.9375
0.6039215686274509,107.8125
0.6039215686274509,104.6875
0.6078431372549019,101.5625
0.611764705882353,100.0
0.615686274509804,98.4375
0.6196078431372549,97.65625
0.6274509803921569,96.875
0.6313725490196078,96.09375
0.6392156862745098,96.09375
0.6431372549019608,95.3125
0.6431372549019608,95.3125
0.6470588235294118,95.3125
0.6470588235294118,94.53125
0.6470588235294118,93.75
0.6431372549019608,93.75
0.6431372549019608,92.96875
0.6392156862745098,92.1875
0.6313725490196078,91.40625
0.6274509803921569,90.625
0.6196078431372549,89.84375
0.611764705882353,89.0625
0.6039215686274509,88.28125
0.592156862745098,87.5
0.5764705882352941,87.5
0.5607843137254902,86.71875
0.5411764705882353,85.9375
0.5254901960784314,85.15625
0.5058823529411764,84.375
0.49019607843137253,83.59375
0.4745098039215686,82.8125
0.4588235294117647,82.03125
0.4470588235294118,81.25
0.43529411764705883,81.25
0.4235294117647059,80.46875
0.41568627450980394,79.6875
0.40784313725490196,79.6875
0.4,78.90625
0.39215686274509803,78.90625
0.38823529411764707,78.125
0.3843137254901961,78.125
0.3803921568627451,78.90625
0.37254901960784315,79.6875
0.3686274509803922,81.25
0.36470588235294116,84.375
0.3607843137254902,88.28125
0.3568627450980392,94.53125
0.3568627450980392,101.5625
0.35294117647058826,109.375
0.35294117647058826,117.1875
0.34901960784313724,125.0
0.34901960784313724,132.03125
0.34901960784313724,139.0625
0.34901960784313724,144.53125
0.35294117647058826,149.21875
0.3568627450980392,152.34375
0.3607843137254902,155.46875
0.3607843137254902,157.03125
0.36470588235294116,157.8125
0.3686274509803922,158.59375
0.37254901960784315,158.59375
0.37254901960784315,158.59375
0.3764705882352941,157.8125
0.3764705882352941,157.03125
0.3803921568627451,156.25
0.3843137254901961,155.46875
0.38823529411764707,154.6875
0.39215686274509803,153.125
0.4,152.34375
0.40784313725490196,150.78125
0.4196078431372549,148.4375
0.43137254901960786,146.09375
0.44313725490196076,143.75
0.4549019607843137,139.84375
0.4627450980392157,135.9375
0.4745098039215686,131.25
0.48627450980392156,126.5625
0.49411764705882355,121.875
0.4980392156862745,117.96875
0.5058823529411764,114.0625
0.5098039215686274,110.9375
0.5137254901960784,107.8125
0.5215686274509804,106.25
0.5254901960784314,104.6875
0.5294117647058824,103.90625
0.5333333333333333,103.125
0.5372549019607843,102.34375
0.5450980392156862,102.34375
0.5529411764705883,102.34375
0.5607843137254902,101.5625
0.5686274509803921,101.5625
0.5803921568627451,101.5625
0.5882352941176471,100.78125
0.596078431372549,100.78125
0.6039215686274509,100.0
0.611764705882353,99.21875
0.6235294117647059,98.4375
0.6313725490196078,97.65625
0.6392156862745098,96.875
0.6509803921568628,96.09375
0.6705882352941176,95.3125
0.6901960784313725,94.53125
0.7098039215686275,93.75
0.7333333333333333,92.96875
0.7568627450980392,92.1875
0.7764705882352941,91.40625
0.796078431372549,90.625
0.807843137254902,89.84375
0.8156862745098039,89.0625
0.8196078431372549,88.28125
0.8156862745098039,87.5
0.803921568627451,86.71875
0.792156862745098,86.71875
0.7764705882352941,85.9375
0.7568627450980392,85.15625
0.7411764705882353,85.15625
0.7215686274509804,84.375
0.7058823529411765,84.375
0.6901960784313725,83.59375
0.6745098039215687,84.375
0.6627450980392157,85.15625
0.6549019607843137,86.71875
0.6470588235294118,89.0625
0.6392156862745098,93.75
0.6313725490196078,99.21875
0.6235294117647059,106.25
0.611764705882353,114.0625
0.6,121.875
0.5843137254901961,129.6875
0.5686274509803921,137.5
0.5568627450980392,144.53125
0.5411764705882353,150.0
0.5294117647058824,154.6875
0.5176470588235295,158.59375
0.5098039215686274,160.9375
0.5019607843137255,162.5
0.49019607843137253,164.0625
0.4823529411764706,164.84375
0.47058823529411764,164.84375
0.4549019607843137,164.84375
0.4392156862745098,164.0625
0.4235294117647059,164.0625
0.40784313725490196,163.28125
0.38823529411764707,162.5
0.37254901960784315,161.71875
0.3568627450980392,160.9375
0.34509803921568627,160.15625
0.3333333333333333,158.59375
0.32941176470588235,157.03125
0.3254901960784314,154.6875
0.3254901960784314,152.34375
0.32941176470588235,149.21875
0.3411764705882353,145.3125
0.35294117647058826,140.625
0.37254901960784315,135.9375
0.396078431372549,131.25
0.4235294117647059,125.78125
0.45098039215686275,121.875
0.48627450980392156,117.1875
0.5176470588235295,114.0625
0.5450980392156862,111.71875
0.5764705882352941,109.375
0.6078431372549019,107.8125
0.6431372549019608,106.25
0.6705882352941176,106.25
0.6980392156862745,105.46875
0.7215686274509804,104.6875
0.7450980392156863,104.6875
0.7607843137254902,103.90625
0.7764705882352941,103.90625
0.792156862745098,103.125
0.8,103.125
0.807843137254902,102.34375
0.807843137254902,101.5625
0.8117647058823529,100.78125
0.8117647058823529,100.0
0.8156862745098039,99.21875
0.8117647058823529,98.4375
0.8117647058823529,97.65625
0.807843137254902,96.875
0.8,95.3125
0.792156862745098,94.53125
0.7843137254901961,93.75
0.7764705882352941,92.96875
0.7647058823529411,92.1875
0.7529411764705882,90.625
0.7411764705882353,89.84375
0.7254901960784313,89.0625
0.7098039215686275,88.28125
0.6941176470588235,87.5
0.6784313725490196,86.71875
0.6627450980392157,85.9375
0.6509803921568628,85.15625
0.6352941176470588,84.375
0.6235294117647059,84.375
0.615686274509804,83.59375
0.6078431372549019,83.59375
0.6039215686274509,83.59375
0.6039215686274509,84.375
0.6039215686274509,85.9375
0.6039215686274509,89.0625
0.6078431372549019,93.75
0.615686274509804,99.21875
0.6235294117647059,106.25
0.6352941176470588,113.28125
0.6431372549019608,121.09375
0.6549019607843137,128.90625
0.6627450980392157,135.9375
0.6705882352941176,142.1875
0.6784313725490196,146.875
0.6823529411764706,150.78125
0.6823529411764706,153.90625
