PPG,ABP,SBP,DBP
0.3811312910470968,87.34955525749591,139.97733701928124,
0.3452820899405985,86.74929130561829,139.97733701928124,
0.3108315810820058,86.19303001363993,139.97733701928124,
0.2760793238166302,85.57491664971171,139.97733701928124,
0.2420151889595422,84.88995158215656,139.97733701928124,
0.2093845354679816,84.20770912838539,139.97733701928124,
0.1777270020074175,83.52846112106815,139.97733701928124,
0.1479495430976213,82.88564316610076,139.97733701928124,
0.1201909259811557,82.23599773249335,139.97733701928124,
0.0948877470890028,81.58495397947381,139.97733701928124,
0.0720711397790083,80.85357084976549,139.97733701928124,
0.0520124423173316,80.192088414887,139.97733701928124,
0.035208199081422,80.30115803650489,139.97733701928124,
0.0218120478275221,81.92997933108151,139.97733701928124,
0.0114958145023602,85.85391871135737,139.97733701928124,
0.0044652235331573,92.1957097703093,139.97733701928124,
0.0006257715920393,100.09371557176276,139.97733701928124,
0.0,108.47805594900647,139.97733701928124,
0.0017413333443423,116.27998964040746,139.97733701928124,
0.0057584213288577,123.00863196582698,139.97733701928124,
0.0116499769377981,128.82023103548352,139.97733701928124,
0.0190859681971991,133.60975492541198,139.97733701928124,
0.0270093795272748,137.18601073288178,139.97733701928124,
0.0350063250161148,139.34745072499456,139.97733701928124,
0.0429011945008939,139.97733701928124,139.97733701928124,
0.0501279361449323,139.2393026562736,139.97733701928124,
0.0563689688928786,137.7008445851261,139.97733701928124,
0.0612004268375822,135.618174294714,139.97733701928124,
0.0646574289709919,133.18862151825627,139.97733701928124,
0.0663866507417727,130.5372050350935,139.97733701928124,
0.0671631352284751,127.61533897457194,139.97733701928124,
0.0668555073966908,124.55650785636855,139.97733701928124,
0.0661788646355437,121.3976529886371,139.97733701928124,
0.0653332145642573,118.21081851864052,139.97733701928124,
0.0658413520568383,114.9666486732088,139.97733701928124,
0.0681688015095552,111.71972200721076,139.97733701928124,
0.0732670736904071,108.43673789193608,139.97733701928124,
0.0819363157913213,105.14046942566124,139.97733701928124,
0.0954133004331561,101.8019103950098,139.97733701928124,
0.1145702177511772,98.4242253483908,139.97733701928124,
0.1398712260967691,95.1819339553888,139.97733701928124,
0.1722455535299103,92.10064330028696,139.97733701928124,
0.211122496218539,89.3806305906504,139.97733701928124,
0.2569340207842779,87.10625464756123,139.97733701928124,
0.3089816943298799,85.2222387951724,139.97733701928124,
0.3672159293558915,83.79525921518957,139.97733701928124,
0.4294752331567207,82.63984793485811,139.97733701928124,
0.4953326343295408,81.76330447730062,139.97733701928124,
0.5627331209129594,81.17324592251869,139.97733701928124,
0.6306125629637663,80.82561914432667,139.97733701928124,
0.696528988651759,80.67057064545502,139.97733701928124,
0.7590275783754147,80.68031814388121,139.97733701928124,
0.8168547408340603,80.80777508831252,139.97733701928124,
0.8683172123001159,81.01622754684956,139.97733701928124,
0.9125362883148204,81.25586598925241,139.97733701928124,
0.9480369490320598,81.4861274291084,139.97733701928124,
0.9748135122279236,81.71783073547309,139.97733701928124,
0.9918746467477998,81.91328295698398,139.97733701928124,
1.0,82.04602893715105,139.97733701928124,
0.99881937162175,82.09301941294457,139.97733701928124,
0.9891410618327328,82.01758374436736,139.97733701928124,
0.9710104060305632,81.79364083373129,139.97733701928124,
0.946198787094064,81.48223472947427,139.97733701928124,
0.9151242816331836,81.06341885951045,139.97733701928124,
0.8788981873659067,80.53481543905639,139.97733701928124,
0.838372710081112,79.90074102620584,139.97733701928124,
0.7950927522919861,79.21512705215771,139.97733701928124,
0.7500345863930634,78.4844015619692,139.97733701928124,
0.7039850745811292,77.74673111931034,139.97733701928124,
0.6580549205288646,77.02504941757061,139.97733701928124,
0.6131957527206169,76.36644894639016,139.97733701928124,
0.570404803352165,75.79986724508258,139.97733701928124,
0.5301387340786571,75.15770609885614,139.97733701928124,
0.493331552487845,74.45349389032675,139.97733701928124,
0.4598390527229766,73.71161950843639,139.97733701928124,
0.4303531606771162,73.24805691279579,139.97733701928124,
0.4049143443855119,73.89325226060953,139.97733701928124,
0.3839238781818908,76.32383991180045,139.97733701928124,
0.3664984840908789,81.01728091427643,139.97733701928124,
0.3528192944530276,87.73930032628931,139.97733701928124,
0.3424848956865204,95.45653418489866,139.97733701928124,
0.3353277666681448,103.22585213299936,139.97733701928124,
0.3302808723322765,110.29880592834184,139.97733701928124,
0.3270344794397584,116.41171836846712,139.97733701928124,
0.3250331227901578,121.69448574934904,139.97733701928124,
0.3237357158973276,125.9421105308243,139.97733701928124,
0.3222305470284622,128.93801814127465,139.97733701928124,
0.3199449863472225,130.48712130784827,139.97733701928124,
0.3165005661361676,130.50724988166832,130.50724988166832,
0.3113580773184308,129.20617756953212,130.50724988166832,
0.3045901205924867,127.14187074588196,130.50724988166832,
0.2957640498089381,124.5315363971309,130.50724988166832,
0.2849555672157564,121.56169025066453,130.50724988166832,
0.2719212905110573,118.37968356850912,130.50724988166832,
0.2576423991765225,114.96712676107258,130.50724988166832,
0.2420824290606039,111.46851936182232,130.50724988166832,
0.2260742341889172,107.90382437226242,130.50724988166832,
0.209947001000722,104.3591250255752,130.50724988166832,
0.1949631796036089,100.7515761924136,130.50724988166832,
0.1820967166916702,97.13399792169116,130.50724988166832,
0.171775673005505,93.5493314224128,130.50724988166832,
0.1649691404856071,90.01282398587766,130.50724988166832,
0.1627152992578035,86.71554388998234,130.50724988166832,
0.1654435935233267,83.70033895611664,130.50724988166832,
0.1740308290415282,81.05740820459448,130.50724988166832,
0.1884282059923296,78.87481449422886,130.50724988166832,
0.2083359150304561,77.03201244435363,130.50724988166832,
0.2339611691144257,75.59209596531626,130.50724988166832,
0.2641595721807225,74.44262553316726,130.50724988166832,
0.2988450983202212,73.57822165775065,130.50724988166832,
0.3355391304390283,72.95963153357116,130.50724988166832,
0.3736257366667121,72.55108327706441,130.50724988166832,
0.411739993652488,72.36172997967908,130.50724988166832,
0.4478912603275762,72.36084478717466,130.50724988166832,
0.4813432553605626,72.47368668815537,130.50724988166832,
0.5099075563849628,72.6759620280895,130.50724988166832,
0.5332388836161969,72.93369677963179,130.50724988166832,
0.5501765235748768,73.20714258430418,130.50724988166832,
0.5599479415721662,73.49582286561298,130.50724988166832,
0.5637483533684042,73.7663635452306,130.50724988166832,
0.5603999298094395,73.98833973916257,130.50724988166832,
0.5511045081164916,74.13762321121607,130.50724988166832,
0.5372217205885987,74.18645507839277,130.50724988166832,
0.5187081323281144,74.10814039479595,130.50724988166832,
0.4991138133595539,73.98716949481613,130.50724988166832,
